Pulsar ID,Pulsar Class,Age,Period (P),Period Derivative (P˙),Magnetic Field (B),Initial Period (Pinit​),Initial B Field (Binit​),Galactic Longitude (l),Galactic Latitude (b),Distance,Dispersion Measure (DM),"Proper Motion (μl​,μb​)",Kick Velocity,Is Binary,Orbital Period (Pb​),Companion Mass (Mc​),Eccentricity (e),Radio Luminosity (L1400​),Single-Pulse Lum. Dist.,Radio Beaming Fraction,Viewing Angle (ζ),Inclination Angle (α),Nulling Fraction (NF)
J1919+23,NRAD,,4.630000e-03,,,,,5.729974e+01,4.900566e+00,2.042000e+00,3.840000e+01,,,,,,,,,,,,
J1921+0137,HE,2.044063e+09,2.496372e-03,1.935000e-20,2.224053e+08,,,3.782538e+01,-5.938329e+00,5.084000e+00,1.049000e+02,,,ELL1,,,3.693196e-05,,,,,,
J1921+1929,HE,1.097714e+09,2.646341e-03,3.819643e-20,3.217246e+08,,,5.361947e+01,2.452903e+00,2.432000e+00,6.470000e+01,,1.320880e+02,ELL1,,,2.081936e-04,,,,,,
J1923+2515,MSP,6.281497e+09,3.788156e-03,9.555000e-21,1.925215e+08,,,5.894555e+01,4.749030e+00,1.201000e+00,1.886000e+01,,9.033942e+01,,,,,,,,,,
J1924+1343g,MSP,,5.720000e-03,,,,,4.886009e+01,-8.910351e-01,3.045000e+00,9.850000e+01,,,,,,,,,,,,
J1924+2027g,MSP,,1.950000e-03,,,,,5.481931e+01,2.246236e+00,5.294000e+00,2.117000e+02,,,,,,,,,,,,
J1925+1629g,MSP,,4.110000e-03,,,,,5.139188e+01,2.427045e-01,5.118000e+00,2.141000e+02,,,,,,,,,,,,
J1928+1245,MSP,2.849773e+09,3.021606e-03,1.679939e-20,2.279900e+08,,,4.853386e+01,-2.290421e+00,6.080000e+00,1.793000e+02,,,ELL1,,,,,,,,,
J1928+1902g,MSP,,5.800000e-03,,,,,5.396525e+01,8.452416e-01,1.495000e+00,2.890000e+01,,,,,,,,,,,,
J1929+0132,MSP,1.187972e+10,6.418217e-03,8.560011e-21,2.371889e+08,,,3.871189e+01,-7.791559e+00,1.850000e+00,5.340000e+01,,,ELL1,,,8.478679e-06,,,,,,
J1930+1403g,MSP,,3.210000e-03,,,,,4.984302e+01,-2.005738e+00,4.740000e+00,1.505000e+02,,,,,,,,,,,,
J1930+2441,MSP,1.056604e+10,5.767407e-03,8.648376e-21,2.259995e+08,,,5.922789e+01,3.001820e+00,3.265000e+00,6.950000e+01,,,ELL1,,,1.770131e-04,,,,,,
J1933-6211,MSP,1.450335e+10,3.543431e-03,3.870986e-21,1.185149e+08,,,3.344310e+02,-2.863150e+01,1.000000e+00,1.150700e+01,,5.894310e+01,T2,,,1.260000e-06,,,,,,
J1935+1726,MSP,,4.200102e-03,,,,,5.336828e+01,-1.374426e+00,2.305000e+00,6.160000e+01,,,ELL1,,,1.757555e-04,,,,,,
J1936+1952g,MSP,,9.720000e-03,,,,,5.559526e+01,-3.877667e-01,8.576000e+00,3.250000e+02,,,,,,,,,,,,
J1937+1658,MSP,4.749530e+09,3.957668e-03,1.320245e-20,2.313114e+08,,,5.323722e+01,-2.089787e+00,3.258000e+00,1.058000e+02,,8.208244e+01,ELL1,,,9.176710e-05,,,,,,
J1938+2012,MSP,5.564714e+10,2.634135e-03,7.500000e-22,4.497795e+07,,,5.620481e+01,-7.643973e-01,6.301000e+00,2.369090e+02,,,ELL1,,,1.040433e-05,,,,,,
J1939+2134,HE,2.348365e+08,1.557807e-03,1.051027e-19,4.094621e+08,,,5.750889e+01,-2.895952e-01,3.500000e+00,7.100000e+01,,6.913209e+00,,,,,,,,,,
J1940+26,MSP,,4.813529e-03,,,,,6.143246e+01,1.780107e+00,7.924000e+00,1.716400e+02,,,,,,,,,,,,
J1943+2210,MSP,9.165723e+09,5.084174e-03,8.788600e-21,2.139045e+08,,,5.843868e+01,-7.297286e-01,6.773000e+00,1.740890e+02,,,ELL1,,,2.865310e-06,,,,,,
J1944+0907,MSP,4.738773e+09,5.185202e-03,1.733667e-20,3.034001e+08,,,4.716018e+01,-7.357052e+00,1.217000e+00,2.430000e+01,,1.533704e+02,,,,,,,,,,
J1944+2236,MSP,7.682869e+09,3.617993e-03,7.461228e-21,1.662605e+08,,,5.889988e+01,-6.628268e-01,7.600000e+00,1.854500e+02,,,,,,,,,,,,
J1946+3417,HE,1.587643e+10,3.170139e-03,3.163672e-21,1.013409e+08,,,6.929433e+01,4.712649e+00,6.938000e+00,1.102000e+02,,2.940854e+02,DD,,,1.344954e-01,,,,,,
J1946-5403,HE,,2.710000e-03,,,,,3.438847e+02,-2.958043e+01,1.234559e+00,2.373140e+01,,2.848897e+01,BT,,,,,,,,,
J1947+2011g,MSP,,8.170000e-03,,,,,5.724159e+01,-2.635491e+00,4.283000e+00,1.274000e+02,,,,,,,,,,,,
J1947-18,MSP,,2.603230e-03,,,,,2.154142e+01,-2.061720e+01,1.101000e+00,2.500000e+01,,,,,,,,,,,,
J1950+2414,HE,3.626896e+09,4.304775e-03,1.880535e-20,2.879161e+08,,,6.109752e+01,-1.168742e+00,7.269000e+00,1.420840e+02,,1.451668e+02,DDGR,,,7.981173e-02,,,,,,
J1952+2702g,MSP,,4.140000e-03,,,,,6.366942e+01,-4.635564e-02,7.803000e+00,2.131000e+02,,,,,,,,,,,,
J1953+1844,MSP,3.211893e+09,4.444081e-03,2.192234e-20,3.158526e+08,,,5.670208e+01,-4.551144e+00,4.341000e+00,1.131000e+02,,,ELL1,,,5.830952e-04,,,,,,
J1953+1846A,MSP,,4.888000e-03,,,,,5.674588e+01,-4.564481e+00,4.000000e+00,1.174000e+02,,8.216410e+01,BT,,,,,,,,,
J1955+2527,MSP,8.467579e+09,4.872766e-03,9.117637e-21,2.132941e+08,,,6.273962e+01,-1.570864e+00,8.176000e+00,2.099000e+02,,1.186527e+02,,,,,,,,,,
J1955+2908,MSP,3.267484e+09,6.133167e-03,2.973975e-20,4.321764e+08,,,6.583927e+01,4.432384e-01,6.303000e+00,1.044900e+02,,1.245863e+02,DD,,,3.302240e-04,,,,,,
J1955+6708,MSP,1.077328e+10,8.565406e-03,1.259697e-20,3.323970e+08,,,9.968215e+01,1.893834e+01,5.302000e+00,5.714780e+01,,2.624338e+02,,,,,,,,,,
J1957+2516,HE,2.287487e+09,3.961655e-03,2.744000e-20,3.336417e+08,,,6.276891e+01,-1.972635e+00,2.659000e+00,4.413700e+01,,,ELL1,,,2.828427e-05,,,,,,
J1959+2048,HE,1.511304e+09,1.607402e-03,1.685150e-20,1.665450e+08,,,5.919695e+01,-4.697476e+00,1.400000e+00,2.910000e+01,,2.015002e+02,BT,,,0.000000e+00,,,,,,
J2001+0701,MSP,7.513544e+09,6.819959e-03,1.438146e-20,3.169147e+08,,,4.749403e+01,-1.220070e+01,3.782000e+00,6.331460e+01,,,ELL1,,,2.255349e-05,,,,,,
J2006+0148,HE,1.037273e+10,2.163557e-03,3.304770e-21,8.556670e+07,,,4.339502e+01,-1.576319e+01,2.437000e+00,4.357860e+01,,,ELL1,,,2.090957e-05,,,,,,
J2010+3051,MSP,1.568012e+10,4.816275e-03,4.866626e-21,1.549243e+08,,,6.896731e+01,-1.326413e+00,6.450000e+00,1.337560e+02,,3.280540e+02,ELL1,,,1.526434e-05,,,,,,
J2010-1323,MSP,1.715176e+10,5.223271e-03,4.825030e-21,1.606465e+08,,,2.944560e+01,-2.353971e+01,1.162000e+00,2.216190e+01,,3.646464e+01,,,,,,,,,,
J2015+0756,MSP,1.028325e+10,4.327984e-03,6.668394e-21,1.719109e+08,,,5.012641e+01,-1.476540e+01,2.086000e+00,3.643600e+01,,,ELL1,,,3.087070e-06,,,,,,
J2017+0603,HE,5.740943e+09,2.896216e-03,7.993072e-21,1.539651e+08,,,4.862076e+01,-1.602632e+01,1.398000e+00,2.390000e+01,,1.468997e+01,ELL1H,,,7.060037e-06,,,,,,
J2017-1614,HE,1.496640e+10,2.314287e-03,2.450000e-21,7.619766e+07,,,2.731412e+01,-2.622020e+01,2.400000e+00,2.543800e+01,,,ELL1,,,,,,,,,
J2019+2425,MSP,8.875489e+09,3.934524e-03,7.023700e-21,1.682206e+08,,,6.474598e+01,-6.624213e+00,1.163000e+00,1.720000e+01,,1.248724e+02,BT,,,1.110900e-04,,,,,,
J2022+2534,MSP,6.804623e+09,2.645936e-03,6.160859e-21,1.291993e+08,,,6.609729e+01,-6.542724e+00,4.015000e+00,5.366230e+01,,1.339723e+02,ELL1,,,1.720465e-06,,,,,,
J2031-1254,MSP,1.524068e+10,5.788358e-03,6.017514e-21,1.888584e+08,,,3.222788e+01,-2.795087e+01,1.423000e+00,2.293800e+01,,,,,,,,,,,,
J2033+1734,MSP,8.456093e+09,5.948958e-03,1.114646e-20,2.605787e+08,,,6.085661e+01,-1.315417e+01,1.741000e+00,2.510000e+01,,9.331849e+01,DD,,,1.287200e-04,,,,,,
J2034+3632,NRAD,3.364710e+10,3.650301e-03,1.718886e-21,8.015634e+07,,,,,,,,,,,,,,,,,,
J2039-3616,HE,6.166749e+09,3.275042e-03,8.414466e-21,1.679855e+08,,,6.331413e+00,-3.651733e+01,1.705000e+00,2.396332e+01,,1.100909e+02,ELL1,,,6.074537e-06,,,,,,
J2039-5617,HE,2.965437e+09,2.650907e-03,1.416354e-20,1.960799e+08,,,3.412652e+02,-3.714534e+01,1.800000e+00,2.457000e+01,,1.321077e+02,ELL1,,,,,,,,,
J2042+0246,HE,5.119926e+09,4.533727e-03,1.403000e-20,2.552152e+08,,,4.899296e+01,-2.301620e+01,6.360000e-01,9.200000e+00,,6.208862e+01,ELL1,,,1.663943e-04,,,,,,
J2043+1711,HE,7.190061e+09,2.379879e-03,5.244310e-21,1.130503e+08,,,6.191882e+01,-1.531289e+01,1.388879e+00,2.071000e+01,,8.066000e+01,ELL1,,,5.007524e-06,,,,,,
J2045-68,HE,,2.960000e-03,,,,,3.261002e+02,-3.540008e+01,1.273000e+00,2.120000e+01,,,,,,,,,,,,
J2047+1053,HE,3.264535e+09,4.285928e-03,2.080126e-20,3.021462e+08,,,5.704625e+01,-1.967647e+01,2.798000e+00,3.463000e+01,,2.272228e+02,BT,,,,,,,,,
J2051+50,HE,,1.680000e-03,,,,,8.958442e+01,4.005253e+00,3.076000e+00,6.100000e+01,,,,,,,,,,,,
J2051-0827,HE,5.610074e+09,4.508642e-03,1.273337e-20,2.424624e+08,,,3.919180e+01,-3.041097e+01,1.469000e+00,2.072990e+01,,4.235577e+01,ELL1,,,5.080354e-05,,,,,,
J2052+1219,HE,4.692137e+09,1.985256e-03,6.703659e-21,1.167385e+08,,,5.914495e+01,-1.998563e+01,3.916000e+00,4.195960e+01,,2.719024e+02,ELL1,,,,,,,,,
J2055+15,HE,1.695054e+09,2.160000e-03,2.019000e-20,2.113221e+08,,,6.259986e+01,-1.859999e+01,3.663000e+00,4.042000e+01,,,,,,,,,,,,
J2055+1545,MSP,3.501197e+09,2.159028e-03,9.770296e-21,1.469714e+08,,,6.253614e+01,-1.857152e+01,3.658000e+00,4.042296e+01,,6.878201e+01,BTX,,,,,,,,,
J2055+3829,MSP,3.311553e+10,2.089290e-03,9.996157e-22,4.624512e+07,,,8.061520e+01,-4.259310e+00,4.587000e+00,9.180000e+01,,1.298824e+02,ELL1,,,1.029563e-05,,,,,,
J2115+5448,HE,5.506020e+08,2.602877e-03,7.490000e-20,4.468047e+08,,,9.504306e+01,4.108735e+00,3.106000e+00,7.740590e+01,,,ELL1,,,,,,,,,
J2116+1345,HE,1.330181e+10,2.218512e-03,2.642512e-21,7.747995e+07,,,6.414980e+01,-2.382398e+01,2.732000e+00,3.028990e+01,,1.465388e+02,ELL1,,,1.330564e-05,,,,,,
J2124-3358,HE,3.798410e+09,4.931115e-03,2.056882e-20,3.222754e+08,,,1.092500e+01,-4.543754e+01,4.100000e-01,4.600000e+00,,1.015739e+02,,,,,,,,,,
J2129+1210D,MSP,,4.802803e-03,-1.070097e-18,,,,6.501208e+01,-2.731271e+01,1.071000e+01,6.727700e+01,,1.958365e+02,,,,,,,,,,
J2129+1210E,MSP,3.973670e+08,4.651435e-03,1.854647e-19,9.398836e+08,,,6.501398e+01,-2.731088e+01,1.071000e+01,6.658600e+01,,1.958365e+02,,,,,,,,,,
J2129+1210F,MSP,2.353258e+09,4.027043e-03,2.711332e-20,3.343755e+08,,,6.500967e+01,-2.730872e+01,1.071000e+01,6.559700e+01,,1.958365e+02,,,,,,,,,,
J2129+1210H,MSP,4.996948e+09,6.743394e-03,2.138158e-20,3.842458e+08,,,6.501175e+01,-2.731250e+01,1.071000e+01,6.711700e+01,,1.958365e+02,,,,,,,,,,
J2129+1210I,MSP,,5.122197e-03,,,,,6.501264e+01,-2.731263e+01,1.071000e+01,6.750000e+01,,1.958365e+02,,,,,,,,,,
J2129-0429,HE,3.680719e+08,7.613937e-03,3.277500e-19,1.598549e+09,,,4.891120e+01,-3.693879e+01,1.830000e+00,1.687710e+01,,1.380815e+02,BT,,,,,,,,,
J2129-5721,MSP,2.831186e+09,3.726348e-03,2.085360e-20,2.820865e+08,,,3.380054e+02,-4.356961e+01,3.200000e+00,3.184800e+01,,2.030432e+02,T2,,,1.213567e-05,,,,,,
J2133-0049B,MSP,,6.970000e-03,,,,,5.337074e+01,-3.576974e+01,1.169000e+01,4.380000e+01,,2.251193e+02,,,,,,,,,,
J2133-0049C,MSP,,3.000000e-03,,,,,5.337074e+01,-3.576974e+01,1.169000e+01,4.410000e+01,,2.251193e+02,,,,,,,,,,
J2133-0049D,MSP,,4.220000e-03,,,,,5.337074e+01,-3.576974e+01,1.169000e+01,4.360000e+01,,2.251193e+02,,,,,,,,,,
J2133-0049E,MSP,,3.700000e-03,,,,,5.337074e+01,-3.576974e+01,1.169000e+01,4.380000e+01,,2.251193e+02,,,,,,,,,,
J2144-5237,MSP,8.820525e+09,5.041454e-03,9.055812e-21,2.162179e+08,,,3.434346e+02,-4.712342e+01,1.659000e+00,1.955000e+01,,7.722390e+01,ELL1,,,,,,,,,
J2150-0326,MSP,6.815266e+09,3.510703e-03,8.161638e-21,1.712914e+08,,,5.357309e+01,-4.075745e+01,1.976000e+00,2.067332e+01,,1.208776e+02,ELL1,,,1.019510e-05,,,,,,
J2205+6012,HE,1.933527e+09,2.415548e-03,1.979390e-20,2.212705e+08,,,1.036861e+02,3.696400e+00,3.535000e+00,1.576435e+02,,8.891728e+01,ELL1,,,8.215230e-07,,,,,,
J2212+2450,MSP,3.119048e+10,3.907515e-03,1.984928e-21,8.911948e+07,,,8.295758e+01,-2.543002e+01,2.090000e+00,2.521000e+01,,2.447248e+02,,,,,,,,,,
J2214+3000,HE,3.355471e+09,3.119227e-03,1.472853e-20,2.168968e+08,,,8.685536e+01,-2.166516e+01,6.000000e-01,2.254000e+01,,5.976228e+01,ELL1,,,1.617900e-05,,,,,,
J2215+5135,HE,1.239061e+09,2.609620e-03,3.336956e-20,2.986165e+08,,,9.986743e+01,-4.158773e+00,2.773000e+00,6.919470e+01,,2.399047e+01,BT,,,1.077033e-05,,,,,,
J2229+2643,MSP,3.096483e+10,2.977819e-03,1.523687e-21,6.816273e+07,,,8.769304e+01,-2.628393e+01,1.801000e+00,2.273000e+01,,5.118738e+01,DD,,,2.553110e-04,,,,,,
J2234+0611,MSP,4.716717e+09,3.576582e-03,1.201419e-20,2.097641e+08,,,7.299087e+01,-4.300570e+01,9.708667e-01,1.070000e+01,,1.247341e+02,DDK,,,1.292740e-01,,,,,,
J2234+0944,HE,2.859002e+09,3.627028e-03,2.010029e-20,2.732289e+08,,,7.628031e+01,-4.043839e+01,7.142805e-01,1.783000e+01,,1.148817e+02,ELL1,,,5.597321e-06,,,,,,
J2236-5527,MSP,1.140037e+10,6.907549e-03,9.600000e-21,2.605839e+08,,,3.341661e+02,-5.271875e+01,2.070000e+00,2.008710e+01,,,BT,,,5.020000e-05,,,,,,
J2241-5236,HE,5.023686e+09,2.186700e-03,6.896563e-21,1.242685e+08,,,3.374574e+02,-5.492674e+01,1.098893e+00,1.141126e+01,,1.021104e+02,T2,,,2.641969e-06,,,,,,
J2256-1024,HE,3.202068e+09,2.294532e-03,1.135350e-20,1.633284e+08,,,5.923058e+01,-5.829257e+01,2.083318e+00,1.377602e+01,,9.434417e+01,BTX,,,,,,,,,
J2302+4442,HE,5.932144e+09,5.192325e-03,1.386808e-20,2.715432e+08,,,1.033952e+02,-1.400458e+01,8.630000e-01,1.378812e+01,,2.375373e+01,DD,,,5.030080e-04,,,,,,
J2310-0555,HE,8.345552e+09,2.612587e-03,4.960000e-21,1.151930e+08,,,6.970237e+01,-5.790719e+01,1.556000e+00,1.551390e+01,,,ELL1,,,,,,,,,
J2317+1439,HE,2.245840e+10,3.445251e-03,2.430570e-21,9.260074e+07,,,9.136075e+01,-4.236017e+01,1.666655e+00,2.189890e+01,,3.164569e+01,ELL1H,,,5.404082e-07,,,,,,
J2322+2057,MSP,7.888761e+09,4.808428e-03,9.657403e-21,2.180629e+08,,,9.651464e+01,-3.731007e+01,8.333273e-01,1.338000e+01,,9.323329e+01,,,,,,,,,,
J2322-2650,MSP,9.405124e+10,3.463099e-03,5.834000e-22,4.548473e+07,,,2.863695e+01,-7.022811e+01,2.000000e+00,6.149060e+00,,8.192411e+01,ELL1,,,8.246211e-04,,,,,,
J2333-5526,HE,4.270388e+09,2.102460e-03,7.800573e-21,1.295917e+08,,,3.241351e+02,-5.835352e+01,2.464000e+00,1.992500e+01,,3.803299e+01,ELL1,,,,,,,,,
J2339-0533,HE,3.240527e+09,2.884227e-03,1.410197e-20,2.040819e+08,,,8.134894e+01,-6.247616e+01,1.100000e+00,8.717000e+00,,5.800922e+01,ELL1,,,2.102380e-04,,,,,,
J2355+0051,MSP,1.828457e+10,3.718992e-03,3.222601e-21,1.107811e+08,,,9.515201e+01,-5.898813e+01,9.590000e-01,1.115000e+01,,,ELL1,,,1.351481e-06,,,,,,
